step,FL_HAA,FR_HAA,HL_HAA,HR_HAA,FL_HFE,FR_HFE,HL_HFE,HR_HFE,FL_KFE,FR_KFE,HL_KFE,HR_KFE,HL_AFE,HR_AFE
0,-0.43376633524894714,-0.4841810166835785,-0.15382301807403564,-0.19028516113758087,0.3501717150211334,0.42985275387763977,-0.01277939137071371,-0.7140386700630188,-0.6394525170326233,-0.7503328323364258,1.2419060468673706,2.031876802444458,-1.6698601245880127,-2.20817232131958
0,-0.4291471838951111,-0.4745883345603943,-0.14618872106075287,-0.18166428804397583,0.362557977437973,0.42122966051101685,-0.00505890604108572,-0.7132600545883179,-0.6511673331260681,-0.7485067248344421,1.2108867168426514,2.022203207015991,-1.6305233240127563,-2.170395851135254
0,-0.42298266291618347,-0.4620085656642914,-0.13782355189323425,-0.17262375354766846,0.37552452087402344,0.4220854341983795,0.0039643412455916405,-0.7106067538261414,-0.6617980599403381,-0.7574747204780579,1.1825611591339111,2.0105578899383545,-1.5937095880508423,-2.13431715965271
0,-0.4154318571090698,-0.44951489567756653,-0.13126619160175323,-0.16418974101543427,0.3896103799343109,0.41696181893348694,0.013699679635465145,-0.7083136439323425,-0.6729714870452881,-0.7528377771377563,1.1592262983322144,1.9978660345077515,-1.5719413757324219,-2.0983054637908936
0,-0.4068482220172882,-0.4353432357311249,-0.12593503296375275,-0.1563805788755417,0.4037676751613617,0.4065040647983551,0.019822780042886734,-0.7054690718650818,-0.683047890663147,-0.750730574131012,1.143983006477356,1.9837838411331177,-1.5661453008651733,-2.0631535053253174
0,-0.3978516161441803,-0.42018285393714905,-0.11995545029640198,-0.148885577917099,0.4171304404735565,0.39982759952545166,0.024779530242085457,-0.6997984647750854,-0.6901190280914307,-0.7803198099136353,1.1322747468948364,1.9677656888961792,-1.552828073501587,-2.031073808670044
0,-0.38985225558280945,-0.4057528078556061,-0.11676672101020813,-0.14283546805381775,0.4285483658313751,0.3905787765979767,0.02389945462346077,-0.6899423599243164,-0.693530261516571,-0.7911256551742554,1.1273584365844727,1.9485849142074585,-1.5712494850158691,-2.0038576126098633
0,-0.3849194645881653,-0.3917122781276703,-0.11670631915330887,-0.14024721086025238,0.4391489326953888,0.38617509603500366,0.01758556440472603,-0.6767845153808594,-0.6957836747169495,-0.798017680644989,1.1257606744766235,1.9276372194290161,-1.5863943099975586,-1.9824870824813843
0,-0.38229015469551086,-0.38835492730140686,-0.1192065104842186,-0.1403045803308487,0.4498133063316345,0.3884119987487793,0.009573091752827168,-0.6634734869003296,-0.6980055570602417,-0.788723349571228,1.1268080472946167,1.9068769216537476,-1.5941162109375,-1.9619903564453125
0,-0.3799705505371094,-0.3852905035018921,-0.12379487603902817,-0.14131562411785126,0.46161866188049316,0.38924965262413025,0.0019067203393206,-0.6528773903846741,-0.7016061544418335,-0.7781336903572083,1.1312373876571655,1.8871322870254517,-1.5956364870071411,-1.937820315361023
0,-0.3770536184310913,-0.3810928761959076,-0.12786689400672913,-0.14217238128185272,0.4746357798576355,0.39003631472587585,-0.004380699247121811,-0.6441323757171631,-0.7062039375305176,-0.7672678828239441,1.1373214721679688,1.8681598901748657,-1.5940886735916138,-1.9105405807495117
0,-0.3738264739513397,-0.3756980299949646,-0.131775364279747,-0.14328588545322418,0.4888979196548462,0.39093729853630066,-0.009777641855180264,-0.6358559131622314,-0.7120394110679626,-0.7608049511909485,1.1442183256149292,1.849184274673462,-1.5954177379608154,-1.882644534111023
0,-0.36979514360427856,-0.36741411685943604,-0.13548095524311066,-0.14404229819774628,0.5037746429443359,0.39118412137031555,-0.015336837619543076,-0.6267426013946533,-0.7178081274032593,-0.767216145992279,1.1538654565811157,1.8292229175567627,-1.5980128049850464,-1.8552628755569458
